"ID","Species","Sample_Type","Season","Month","Day","Year","Slough","Site","Habitat","Method","Throw","Length","Wet_Weight","Sex","Stomach_Kept","Comments","Freezer","Tube_Weight","Total_Mass","Sorted","neg_80_freezer","Freeze_Dried","Dried","Crushed","Isotope","Decarb","Entered_by","Checked_by","Count","size_class"
"HP14","HOPLIT","vert","Dry","3","20",2019,"SRS","AHCFPB","Pond","EFISH",NA,131.5,79.377,NA,"Y","",NA,NA,NA,"Y","Y","N","N","N","N","N","MS","",NA,"H.lit1"
"HP15","HOPLIT","vert","Dry","3","20",2019,"SRS","AHCFPB","Pond","EFISH",NA,180,166.702,NA,"Y","",NA,NA,NA,"Y","Y","N","N","N","N","N","MS","",NA,"H.lit1"
"HP16","HOPLIT","vert","Dry","3","20",2019,"SRS","AHCFPB","Pond","EFISH",NA,147.68,117.201,NA,"Y","",NA,NA,NA,"Y","Y","N","N","N","N","N","MS","",NA,"H.lit1"
"JF100","JORFLO","vert","Dry","3","20",2019,"SRS","AHCFPB","Pond","EFISH",NA,23.94,0.487,2,"Y","",NA,NA,NA,"Y","Y","N","N","N","N","N","VG","MS",NA,"J.flo2"
"JF99","JORFLO","vert","Dry","3","20",2019,"SRS","AHCFPB","Pond","EFISH",NA,25.23,0.583,2,"Y","",NA,NA,NA,"Y","Y","N","N","N","N","N","VG","MS",NA,"J.flo2"
"LL56","LEPGUL","vert","Dry","3","20",2019,"SRS","AHCFPB","Pond","EFISH",NA,69.87,12.769,NA,"Y","",NA,NA,NA,"Y","Y","N","N","N","N","N","VG","MS",NA,"L.gul1"
"LL57","LEPGUL","vert","Dry","3","20",2019,"SRS","AHCFPB","Pond","EFISH",NA,72.16,18.26,NA,"Y","",NA,NA,NA,"Y","Y","N","N","N","N","N","VG","MS",NA,"L.gul2"
"LL58","LEPGUL","vert","Dry","3","20",2019,"SRS","AHCFPB","Pond","EFISH",NA,83.39,20.71,NA,"Y","",NA,NA,NA,"Y","Y","N","N","N","N","N","VG","MS",NA,"L.gul2"
"LL59","LEPGUL","vert","Dry","3","20",2019,"SRS","AHCFPB","Pond","EFISH",NA,86.64,24.069,NA,"Y","",NA,NA,NA,"Y","Y","N","N","N","N","N","VG","MS",NA,"L.gul2"
"LL60","LEPGUL","vert","Dry","3","20",2019,"SRS","AHCFPB","Pond","EFISH",NA,86.9,23.374,NA,"Y","",NA,NA,NA,"Y","Y","N","N","N","N","N","VG","MS",NA,"L.gul2"
"LL64","LEPGUL","vert","Dry","3","20",2019,"SRS","AHCFPB","Pond","EFISH",NA,78.42,14.824,NA,"Y","4 LP, 3 LL, 2 CU, 1 LPU IN FREEZER",NA,NA,NA,"Y","Y","N","N","N","N","N","MS","",NA,"L.gul2"
"LL65","LEPGUL","vert","Dry","3","20",2019,"SRS","AHCFPB","Pond","EFISH",NA,73.5,12.659,NA,"Y","",NA,NA,NA,"Y","Y","N","N","N","N","N","MS","",NA,"L.gul2"
"LL66","LEPGUL","vert","Dry","3","20",2019,"SRS","AHCFPB","Pond","EFISH",NA,71.95,13.022,NA,"Y","",NA,NA,NA,"Y","Y","N","N","N","N","N","MS","",NA,"L.gul2"
"LL67","LEPGUL","vert","Dry","3","20",2019,"SRS","AHCFPB","Pond","EFISH",NA,80.46,16.292,NA,"Y","",NA,NA,NA,"Y","Y","N","N","N","N","N","MS","",NA,"L.gul2"
"LL68","LEPGUL","vert","Dry","3","20",2019,"SRS","AHCFPB","Pond","EFISH",NA,123.57,69.776,NA,"Y","",NA,NA,NA,"Y","Y","N","N","N","N","N","MS","",NA,"L.gul4"
"LL69","LEPGUL","vert","Dry","3","20",2019,"SRS","AHCFPB","Pond","EFISH",NA,131.44,81.667,NA,"Y","",NA,NA,NA,"Y","Y","N","N","N","N","N","MS","",NA,"L.gul4"
"LP39","LEPPLA","vert","Dry","3","20",2019,"SRS","AHCFPB","Pond","EFISH",NA,270,106.957,NA,"Y","",NA,NA,NA,"Y","Y","N","N","N","N","N","VG","MS",NA,"L.pla1"
"LPu26","LEPPUN","vert","Dry","3","20",2019,"SRS","AHCFPB","Pond","EFISH",NA,56.97,7.509,NA,"Y","BAG 1 OF 2; 9 LL IN FREEZER",NA,NA,NA,"Y","Y","N","N","N","N","N","VG","MS",NA,"L.pun2"
"LPu35","LEPPUN","vert","Dry","3","20",2019,"SRS","AHCFPB","Pond","EFISH",NA,128.38,72.84,NA,"Y","",NA,NA,NA,"Y","Y","N","N","N","N","N","MS","",NA,"L.pun3"
"LPu36","LEPPUN","vert","Dry","3","20",2019,"SRS","AHCFPB","Pond","EFISH",NA,134.01,81.914,NA,"Y","",NA,NA,NA,"Y","Y","N","N","N","N","N","MS","",NA,"L.pun3"
"AP13","AMPHIPOD","invert","Dry","3","15",2019,"SRS","AHWG16","Marsh","FR",NA,NA,1.055,NA,NA,"added 58",NA,NA,NA,"Y","Y","Y","Y","Y","N","N","SS","VG",20,NA
"AA01","AMPMEA","vert","Dry","3","15",2019,"SRS","AHWG16","Marsh","DF",NA,520.7,162.315,NA,"N","",NA,NA,NA,"Y","Y","Y","Y","Y","N","N","SS","VG",NA,"A.mea1"
"AY06","APHSAY","vert","Dry","3","15",2019,"SRS","AHWG16","Marsh","DF",NA,32.51,1.082,NA,"N","",NA,NA,NA,"Y","Y","Y","Y","N","N","N","VG","JD",NA,"A.say1"
"AY07","APHSAY","vert","Dry","3","15",2019,"SRS","AHWG16","Marsh","DF",NA,29.61,0.873,NA,"N","",NA,NA,NA,"Y","Y","Y","Y","N","N","N","VG","JD",NA,"A.say1"
"AY08","APHSAY","vert","Dry","3","15",2019,"SRS","AHWG16","Marsh","DF",NA,26.66,0.714,NA,"N","",NA,NA,NA,"Y","Y","Y","Y","N","N","N","VG","JD",NA,"A.say1"
"BS34","BELSPP","invert","Dry","3","15",2019,"SRS","AHWG16","Marsh","TT","3",NA,0.43,NA,NA,"",NA,NA,NA,"Y","Y","Y","N","N","N","N","","",1,NA
"BS35","BELSPP","invert","Dry","3","14",2019,"SRS","AHWG16","Marsh","DF",NA,NA,NA,NA,NA,"",NA,NA,NA,"Y","N","N","N","N","N","N","","",1,NA
"CS278","CELSPP","invert","Dry","3","15",2019,"SRS","AHWG16","Marsh","TT","3",NA,0.083,NA,NA,"",NA,NA,NA,"Y","Y","Y","N","N","N","N","","",1,NA
"Mi140","CHIRON","zooplankton","Dry","3","15",2019,"SRS","AHWG16","Marsh","FT",NA,NA,NA,NA,NA,"",NA,NA,NA,"Y","N","N","N",NA,"N",NA,NA,NA,4,NA
"Mi141","CLADOCERA","zooplankton","Dry","3","15",2019,"SRS","AHWG16","Marsh","FT",NA,NA,NA,NA,NA,"",NA,NA,NA,"Y","N","N","N",NA,"N",NA,NA,NA,1,NA
"EE70","ELAEVE","vert","Dry","3","15",2019,"SRS","AHWG16","Marsh","TT","1",14.29,0.075,NA,"Y","",NA,NA,NA,"Y","Y","Y","Y","Y","N","N","MS","VG",NA,"E.eve1"
"EE71","ELAEVE","vert","Dry","3","15",2019,"SRS","AHWG16","Marsh","TT","1",16.12,0.151,NA,"Y","",NA,NA,NA,"Y","Y","Y","Y","Y","N","N","MS","VG",NA,"E.eve1"
"EE72","ELAEVE","vert","Dry","3","15",2019,"SRS","AHWG16","Marsh","TT","1",15.76,0.137,NA,"Y","",NA,NA,NA,"Y","Y","Y","Y","Y","N","N","MS","VG",NA,"E.eve1"
"EE73","ELAEVE","vert","Dry","3","15",2019,"SRS","AHWG16","Marsh","TT","1",18.3,0.181,NA,"Y","",NA,NA,NA,"Y","Y","Y","Y","Y","N","N","MS","VG",NA,"E.eve1"
"EE74","ELAEVE","vert","Dry","3","15",2019,"SRS","AHWG16","Marsh","TT","2",17.04,0.166,NA,"Y","27 PP IN FREEZER",NA,NA,NA,"Y","Y","Y","Y","Y","N","N","MS","VG",NA,"E.eve1"
"EE79","ELAEVE","vert","Dry","3","15",2019,"SRS","AHWG16","Marsh","DF",NA,21.86,0.299,NA,"N","1 FC, 1 CE IN FREEZER",NA,NA,NA,"Y","Y","Y","Y","N","N","N","MS","VG",NA,"E.eve1"
"EE80","ELAEVE","vert","Dry","3","15",2019,"SRS","AHWG16","Marsh","DF",NA,19.86,0.22,NA,"N","",NA,NA,NA,"Y","Y","Y","Y","N","N","N","MS","VG",NA,"E.eve1"
"EE81","ELAEVE","vert","Dry","3","15",2019,"SRS","AHWG16","Marsh","DF",NA,19.43,0.251,NA,"N","",NA,NA,NA,"Y","Y","Y","Y","N","N","N","VG","JD",NA,"E.eve1"
"P145","ELECEL","om","Dry","3","15",2019,"SRS","AHWG16","Marsh","FR",NA,NA,NA,NA,NA,"","N",NA,"","Y","Y","Y","Y","Y","N","N","SS","",NA,NA
"EG75","ENNGLO","vert","Dry","3","15",2019,"SRS","AHWG16","Marsh","DF",NA,22.29,0.353,NA,"N","",NA,NA,NA,"Y","Y","Y","Y","N","N","N","VG","JD",NA,"E.glo1"
"ES27","ERYSIM","invert","Dry","3","15",2019,"SRS","AHWG16","Marsh","TT","2",NA,0.426,NA,NA,"",NA,NA,NA,"Y","Y","Y","N","N","N","N","","",4,NA
"ES28","ERYSIM","invert","Dry","3","15",2019,"SRS","AHWG16","Marsh","TT","2",NA,NA,NA,NA,"",NA,NA,NA,"Y","Y","Y","N","N","N","N","","",NA,NA
"ES29","ERYSIM","invert","Dry","3","15",2019,"SRS","AHWG16","Marsh","TT","2",NA,NA,NA,NA,"",NA,NA,NA,"Y","Y","Y","N","N","N","N","","",NA,NA
"ES30","ERYSIM","invert","Dry","3","15",2019,"SRS","AHWG16","Marsh","TT","2",NA,NA,NA,NA,"",NA,NA,NA,"Y","Y","Y","N","N","N","N","","",NA,NA
"ES31","ERYSIM","invert","Dry","3","15",2019,"SRS","AHWG16","Marsh","TT","3",NA,0.051,NA,NA,"",NA,NA,NA,"Y","Y","Y","N","N","N","N","","",1,NA
"F47","FLOC","om","Dry","3","14",2019,"SRS","AHWG16","Marsh","FR",NA,NA,NA,NA,NA,"","Y",NA,"","Y","Y","Y","Y","Y","N","N","SS","",NA,NA
"FC186","FUNCHR","vert","Dry","3","15",2019,"SRS","AHWG16","Marsh","TT","1",20.22,0.168,NA,"Y","",NA,NA,NA,"Y","Y","Y","Y","Y","N","N","MS","VG",NA,"F.chr1"
"FC187","FUNCHR","vert","Dry","3","15",2019,"SRS","AHWG16","Marsh","TT","1",27.06,0.422,NA,"Y","",NA,NA,NA,"Y","Y","Y","Y","Y","N","N","MS","VG",NA,"F.chr1"
"FC188","FUNCHR","vert","Dry","3","15",2019,"SRS","AHWG16","Marsh","TT","2",22.7,0.207,NA,"Y","",NA,NA,NA,"Y","Y","Y","Y","Y","N","N","MS","VG",NA,"F.chr1"
"FC189","FUNCHR","vert","Dry","3","15",2019,"SRS","AHWG16","Marsh","TT","2",23.06,0.251,NA,"Y","",NA,NA,NA,"Y","Y","Y","Y","Y","N","N","MS","VG",NA,"F.chr1"
"FC190","FUNCHR","vert","Dry","3","15",2019,"SRS","AHWG16","Marsh","TT","3",25.56,0.325,NA,"Y","MELANI",NA,NA,NA,"Y","Y","Y","Y","Y","N","N","MS","VG",NA,"F.chr1"
"FC200","FUNCHR","vert","Dry","3","14",2019,"SRS","AHWG16","Marsh","DF",NA,23.3,0.232,NA,"N","",NA,NA,NA,"Y","Y","Y","Y","N","N","N","VG","JD",NA,"F.chr1"
"FC201","FUNCHR","vert","Dry","3","14",2019,"SRS","AHWG16","Marsh","DF",NA,29.1,0.451,NA,"N","",NA,NA,NA,"Y","Y","Y","Y","N","N","N","VG","JD",NA,"F.chr1"
"FC202","FUNCHR","vert","Dry","3","14",2019,"SRS","AHWG16","Marsh","DF",NA,31.25,0.562,NA,"N","",NA,NA,NA,"Y","Y","Y","Y","N","N","N","VG","JD",NA,"F.chr1"
"FC203","FUNCHR","vert","Dry","3","14",2019,"SRS","AHWG16","Marsh","DF",NA,32.22,0.653,NA,"N","",NA,NA,NA,"Y","Y","Y","Y","N","N","N","VG","JD",NA,"F.chr1"
"FC204","FUNCHR","vert","Dry","3","14",2019,"SRS","AHWG16","Marsh","DF",NA,34.09,0.826,NA,"N","",NA,NA,NA,"Y","Y","Y","Y","N","N","N","VG","JD",NA,"F.chr1"
"FC205","FUNCHR","vert","Dry","3","14",2019,"SRS","AHWG16","Marsh","DF",NA,41.38,1.517,NA,"N","",NA,NA,NA,"Y","Y","Y","Y","N","N","N","VG","JD",NA,"F.chr2"
"FC206","FUNCHR","vert","Dry","3","14",2019,"SRS","AHWG16","Marsh","DF",NA,42.03,1.544,NA,"N","MELANI",NA,NA,NA,"Y","Y","Y","Y","N","N","N","VG","JD",NA,"F.chr2"
"FC207","FUNCHR","vert","Dry","3","15",2019,"SRS","AHWG16","Marsh","DF",NA,39.84,1.357,NA,"N","111 PP, 20 GH, 5 LG IN FREEZER",NA,NA,NA,"Y","Y","Y","Y","N","N","N","VG","JD",NA,"F.chr1"
"FC208","FUNCHR","vert","Dry","3","15",2019,"SRS","AHWG16","Marsh","DF",NA,42.39,1.764,NA,"N","",NA,NA,NA,"Y","Y","Y","Y","N","N","N","VG","JD",NA,"F.chr2"
"FC209","FUNCHR","vert","Dry","3","15",2019,"SRS","AHWG16","Marsh","DF",NA,37.68,1.229,NA,"N","",NA,NA,NA,"Y","Y","Y","Y","N","N","N","VG","JD",NA,"F.chr1"
"FC210","FUNCHR","vert","Dry","3","15",2019,"SRS","AHWG16","Marsh","DF",NA,30.31,0.587,NA,"N","",NA,NA,NA,"Y","Y","Y","Y","N","N","N","VG","JD",NA,"F.chr1"
"GH676","GAMHOL","vert","Dry","3","15",2019,"SRS","AHWG16","Marsh","TT","1",17.62,0.116,2,"Y","",NA,NA,NA,"Y","Y","Y","Y","Y","N","N","MS","VG",NA,"G.hol2"
"GH717","GAMHOL","vert","Dry","3","14",2019,"SRS","AHWG16","Marsh","DF",NA,22.13,0.187,1,"N","",NA,NA,NA,"Y","Y","Y","Y","N","N","N","VG","JD",NA,"G.hol2"
"GH718","GAMHOL","vert","Dry","3","14",2019,"SRS","AHWG16","Marsh","DF",NA,23.69,0.272,2,"N","",NA,NA,NA,"Y","Y","Y","Y","N","N","N","VG","JD",NA,"G.hol2"
"GH719","GAMHOL","vert","Dry","3","14",2019,"SRS","AHWG16","Marsh","DF",NA,20.69,0.179,2,"N","",NA,NA,NA,"Y","Y","Y","Y","N","N","N","VG","JD",NA,"G.hol2"
"GH720","GAMHOL","vert","Dry","3","14",2019,"SRS","AHWG16","Marsh","DF",NA,21.27,0.205,2,"N","",NA,NA,NA,"Y","Y","Y","Y","N","N","N","VG","JD",NA,"G.hol2"
"GH721","GAMHOL","vert","Dry","3","14",2019,"SRS","AHWG16","Marsh","DF",NA,25.23,0.332,2,"N","",NA,NA,NA,"Y","Y","Y","Y","N","N","N","VG","JD",NA,"G.hol2"
"GH722","GAMHOL","vert","Dry","3","14",2019,"SRS","AHWG16","Marsh","DF",NA,24.9,0.315,2,"N","",NA,NA,NA,"Y","Y","Y","Y","N","N","N","VG","JD",NA,"G.hol2"
"GH723","GAMHOL","vert","Dry","3","14",2019,"SRS","AHWG16","Marsh","DF",NA,28.04,0.46,2,"N","",NA,NA,NA,"Y","Y","Y","Y","N","N","N","VG","JD",NA,"G.hol2"
"GH724","GAMHOL","vert","Dry","3","14",2019,"SRS","AHWG16","Marsh","DF",NA,26.03,0.401,2,"N","",NA,NA,NA,"Y","Y","Y","Y","N","N","N","VG","JD",NA,"G.hol2"
"GH725","GAMHOL","vert","Dry","3","14",2019,"SRS","AHWG16","Marsh","DF",NA,22.07,0.205,2,"N","",NA,NA,NA,"Y","Y","Y","Y","N","N","N","VG","JD",NA,"G.hol2"
"GH726","GAMHOL","vert","Dry","3","14",2019,"SRS","AHWG16","Marsh","DF",NA,21.47,0.203,1,"N","",NA,NA,NA,"Y","Y","Y","Y","N","N","N","VG","JD",NA,"G.hol2"
"GH727","GAMHOL","vert","Dry","3","14",2019,"SRS","AHWG16","Marsh","DF",NA,24.16,0.339,2,"N","",NA,NA,NA,"Y","Y","Y","Y","N","N","N","VG","JD",NA,"G.hol2"
"GH728","GAMHOL","vert","Dry","3","15",2019,"SRS","AHWG16","Marsh","DF",NA,28.97,0.587,2,"N","",NA,NA,NA,"Y","Y","Y","Y","N","N","N","VG","JD",NA,"G.hol2"
"GH729","GAMHOL","vert","Dry","3","15",2019,"SRS","AHWG16","Marsh","DF",NA,25.32,0.341,2,"N","",NA,NA,NA,"Y","Y","Y","Y","N","N","N","VG","JD",NA,"G.hol2"
"GH730","GAMHOL","vert","Dry","3","15",2019,"SRS","AHWG16","Marsh","DF",NA,24.97,0.403,2,"N","",NA,NA,NA,"Y","Y","Y","Y","N","N","N","VG","JD",NA,"G.hol2"
"GH731","GAMHOL","vert","Dry","3","15",2019,"SRS","AHWG16","Marsh","DF",NA,25.48,0.365,1,"N","",NA,NA,NA,"Y","Y","Y","Y","N","N","N","VG","JD",NA,"G.hol2"
"GH732","GAMHOL","vert","Dry","3","15",2019,"SRS","AHWG16","Marsh","DF",NA,26.13,0.41,2,"N","",NA,NA,NA,"Y","Y","Y","Y","N","N","N","VG","JD",NA,"G.hol2"
"GH733","GAMHOL","vert","Dry","3","15",2019,"SRS","AHWG16","Marsh","DF",NA,24.44,0.295,2,"N","",NA,NA,NA,"Y","Y","Y","Y","N","N","N","VG","JD",NA,"G.hol2"
"GH734","GAMHOL","vert","Dry","3","15",2019,"SRS","AHWG16","Marsh","DF",NA,26.09,0.435,2,"N","",NA,NA,NA,"Y","Y","Y","Y","N","N","N","VG","JD",NA,"G.hol2"
"GH735","GAMHOL","vert","Dry","3","15",2019,"SRS","AHWG16","Marsh","DF",NA,25.45,0.388,2,"N","",NA,NA,NA,"Y","Y","Y","Y","N","N","N","VG","JD",NA,"G.hol2"
"HF253","HETFOR","vert","Dry","3","15",2019,"SRS","AHWG16","Marsh","TT","1",7.04,0.007,3,"Y","",NA,NA,NA,"Y","Y","Y","Y","Y","N","N","MS","VG",NA,"H.for1"
"HF254","HETFOR","vert","Dry","3","15",2019,"SRS","AHWG16","Marsh","TT","1",13.75,0.045,2,"Y","",NA,NA,NA,"Y","Y","Y","Y","Y","N","N","MS","VG",NA,"H.for2"
"HF255","HETFOR","vert","Dry","3","15",2019,"SRS","AHWG16","Marsh","TT","1",12.93,0.031,2,"Y","",NA,NA,NA,"Y","Y","Y","Y","Y","N","N","MS","VG",NA,"H.for2"
"HF256","HETFOR","vert","Dry","3","15",2019,"SRS","AHWG16","Marsh","TT","1",11.78,0.032,1,"Y","",NA,NA,NA,"Y","Y","Y","Y","Y","N","N","MS","VG",NA,"H.for1"
"HF257","HETFOR","vert","Dry","3","15",2019,"SRS","AHWG16","Marsh","TT","1",13.32,0.05,1,"Y","",NA,NA,NA,"Y","Y","Y","Y","Y","N","N","MS","VG",NA,"H.for2"
"HF258","HETFOR","vert","Dry","3","15",2019,"SRS","AHWG16","Marsh","TT","1",13.93,0.058,2,"Y","",NA,NA,NA,"Y","Y","Y","Y","Y","N","N","MS","VG",NA,"H.for2"
"HF259","HETFOR","vert","Dry","3","15",2019,"SRS","AHWG16","Marsh","TT","2",14.2,0.088,2,"Y","",NA,NA,NA,"Y","Y","Y","Y","Y","N","N","MS","VG",NA,"H.for2"
"HF260","HETFOR","vert","Dry","3","15",2019,"SRS","AHWG16","Marsh","TT","2",13.06,0.053,1,"Y","",NA,NA,NA,"Y","Y","Y","Y","Y","N","N","MS","VG",NA,"H.for2"
"HF261","HETFOR","vert","Dry","3","15",2019,"SRS","AHWG16","Marsh","TT","3",13.47,0.056,2,"Y","32 PP, 6 PF IN FREEZER",NA,NA,NA,"Y","Y","Y","Y","Y","N","N","MS","VG",NA,"H.for2"
"HF288","HETFOR","vert","Dry","3","15",2019,"SRS","AHWG16","Marsh","DF",NA,13.74,0.049,2,"N","",NA,NA,NA,"Y","Y","Y","Y","N","N","N","VG","JD",NA,"H.for2"
"HF289","HETFOR","vert","Dry","3","15",2019,"SRS","AHWG16","Marsh","DF",NA,15.92,0.111,2,"N","",NA,NA,NA,"Y","Y","Y","Y","N","N","N","VG","JD",NA,"H.for2"
"JF90","JORFLO","vert","Dry","3","14",2019,"SRS","AHWG16","Marsh","DF",NA,30.41,1.131,2,"N","",NA,NA,NA,"Y","Y","Y","Y","N","N","N","VG","JD",NA,"J.flo2"
"LMr66","LEPMAR","vert","Dry","3","15",2019,"SRS","AHWG16","Marsh","DF",NA,58.22,6.156,NA,"N","",NA,NA,NA,"Y","Y","Y","Y","N","N","N","VG","JD",NA,"L.mar1"
"LB12","LIBINC","invert","Dry","3","15",2019,"SRS","AHWG16","Marsh","TT","1",NA,0.294,NA,NA,"",NA,NA,NA,"Y","Y","Y","N","N","N","N","","",1,NA
"LG872","LUCGOO","vert","Dry","3","15",2019,"SRS","AHWG16","Marsh","TT","1",12.08,0.034,3,"Y","",NA,NA,NA,"Y","Y","Y","Y","Y","N","N","MS","VG",NA,"L.goo1"
"LG873","LUCGOO","vert","Dry","3","15",2019,"SRS","AHWG16","Marsh","TT","1",13.47,0.06,3,"Y","",NA,NA,NA,"Y","Y","Y","Y","Y","N","N","MS","VG",NA,"L.goo1"
"LG874","LUCGOO","vert","Dry","3","15",2019,"SRS","AHWG16","Marsh","TT","1",14.42,0.058,3,"Y","",NA,NA,NA,"Y","Y","Y","Y","Y","N","N","MS","VG",NA,"L.goo1"
"LG875","LUCGOO","vert","Dry","3","15",2019,"SRS","AHWG16","Marsh","TT","1",15.94,0.065,3,"Y","",NA,NA,NA,"Y","Y","Y","Y","Y","N","N","MS","VG",NA,"L.goo1"
"LG876","LUCGOO","vert","Dry","3","15",2019,"SRS","AHWG16","Marsh","TT","1",17.28,0.093,3,"Y","",NA,NA,NA,"Y","Y","Y","Y","Y","N","N","MS","VG",NA,"L.goo1"
"LG877","LUCGOO","vert","Dry","3","15",2019,"SRS","AHWG16","Marsh","TT","1",21.48,0.163,1,"Y","",NA,NA,NA,"Y","Y","Y","Y","Y","N","N","MS","VG",NA,"L.goo2"
"LG878","LUCGOO","vert","Dry","3","15",2019,"SRS","AHWG16","Marsh","TT","2",18.49,0.146,2,"Y","",NA,NA,NA,"Y","Y","Y","Y","Y","N","N","MS","VG",NA,"L.goo2"
"LG879","LUCGOO","vert","Dry","3","15",2019,"SRS","AHWG16","Marsh","TT","2",14.08,0.065,3,"Y","",NA,NA,NA,"Y","Y","Y","Y","Y","N","N","MS","VG",NA,"L.goo1"
"LG880","LUCGOO","vert","Dry","3","15",2019,"SRS","AHWG16","Marsh","TT","3",12.76,0.042,3,"Y","",NA,NA,NA,"Y","Y","Y","Y","Y","N","N","MS","VG",NA,"L.goo1"
"LG881","LUCGOO","vert","Dry","3","15",2019,"SRS","AHWG16","Marsh","TT","3",11.91,0.032,3,"Y","",NA,NA,NA,"Y","Y","Y","Y","Y","N","N","MS","VG",NA,"L.goo1"
"LG882","LUCGOO","vert","Dry","3","15",2019,"SRS","AHWG16","Marsh","TT","3",15.18,0.053,3,"Y","",NA,NA,NA,"Y","Y","Y","Y","Y","N","N","MS","VG",NA,"L.goo1"
"LG883","LUCGOO","vert","Dry","3","15",2019,"SRS","AHWG16","Marsh","TT","3",15.5,0.07,3,"Y","",NA,NA,NA,"Y","Y","Y","Y","Y","N","N","MS","VG",NA,"L.goo1"
"LG884","LUCGOO","vert","Dry","3","15",2019,"SRS","AHWG16","Marsh","TT","3",18.96,0.113,1,"Y","",NA,NA,NA,"Y","Y","Y","Y","Y","N","N","MS","VG",NA,"L.goo2"
"LG885","LUCGOO","vert","Dry","3","15",2019,"SRS","AHWG16","Marsh","TT","3",21.51,0.163,1,"Y","",NA,NA,NA,"Y","Y","Y","Y","Y","N","N","MS","VG",NA,"L.goo2"
"LG886","LUCGOO","vert","Dry","3","15",2019,"SRS","AHWG16","Marsh","TT","3",22.14,0.175,2,"Y","",NA,NA,NA,"Y","Y","Y","Y","Y","N","N","MS","VG",NA,"L.goo2"
"LG919","LUCGOO","vert","Dry","3","14",2019,"SRS","AHWG16","Marsh","DF",NA,16.6,0.088,3,"N","",NA,NA,NA,"Y","Y","Y","Y","N","N","N","VG","JD",NA,"L.goo1"
"LG920","LUCGOO","vert","Dry","3","14",2019,"SRS","AHWG16","Marsh","DF",NA,26.05,0.309,2,"N","",NA,NA,NA,"Y","Y","Y","Y","N","N","N","VG","JD",NA,"L.goo2"
"LG921","LUCGOO","vert","Dry","3","14",2019,"SRS","AHWG16","Marsh","DF",NA,25.09,0.333,1,"N","",NA,NA,NA,"Y","Y","Y","Y","N","N","N","VG","JD",NA,"L.goo2"
"LG922","LUCGOO","vert","Dry","3","15",2019,"SRS","AHWG16","Marsh","DF",NA,27.6,0.478,1,"N","",NA,NA,NA,"Y","Y","Y","Y","N","N","N","VG","JD",NA,"L.goo2"
"LG923","LUCGOO","vert","Dry","3","15",2019,"SRS","AHWG16","Marsh","DF",NA,24.14,0.373,1,"N","",NA,NA,NA,"Y","Y","Y","Y","N","N","N","VG","JD",NA,"L.goo2"
"NF03","NERFLO","vert","Dry","3","14",2019,"SRS","AHWG16","Marsh","DF",NA,730,192.452,NA,"N","2 FC, 1 PP IN FREEZER",NA,NA,NA,"Y","Y","Y","Y","N","N","N","MS","VG",NA,"N.flo1"
"NF05","NERFLO","vert","Dry","3","15",2019,"SRS","AHWG16","Marsh","DF",NA,533,67.51,NA,"N","8 PP IN FREEZER",NA,NA,NA,"Y","Y","Y","Y","N","N","N","MS","VG",NA,"N.flo1"
"NR02","NOTGYR","vert","Dry","3","15",2019,"SRS","AHWG16","Marsh","DF",NA,39.56,1.225,NA,"N","",NA,NA,NA,"Y","Y","Y","Y","N","N","N","VG","JD",NA,"N.gyr1"
"NV02","NOTVIR","vert","Dry","3","15",2019,"SRS","AHWG16","Marsh","TT","1",47.37,0.543,NA,"Y","",NA,NA,NA,"Y","Y","Y","Y","Y","N","N","SS","VG",NA,"N.vir1"
"NV09","NOTVIR","vert","Dry","3","15",2019,"SRS","AHWG16","Marsh","DF",NA,47.94,3.214,2,"N","TL:100.51mm PLASPP IN STOMACH",NA,NA,NA,"Y","Y","Y","Y","N","N","N","VG","JD",NA,"N.vir1"
"PP1011","PALPAL","invert","Dry","3","15",2019,"SRS","AHWG16","Marsh","DF",NA,NA,0.071,NA,NA,"",NA,NA,NA,"Y","Y","Y","Y","Y","N","N","","",1,NA
"PP1356","PALPAL","invert","Dry","3","15",2019,"SRS","AHWG16","Marsh","TT","1",NA,0.271,NA,NA,"",NA,NA,NA,"Y","Y","Y","N","N","N","N","","",10,NA
"PP1357","PALPAL","invert","Dry","3","15",2019,"SRS","AHWG16","Marsh","TT","1",NA,NA,NA,NA,"",NA,NA,NA,"Y","Y","Y","N","N","N","N","","",NA,NA
"PP1358","PALPAL","invert","Dry","3","15",2019,"SRS","AHWG16","Marsh","TT","1",NA,NA,NA,NA,"",NA,NA,NA,"Y","Y","Y","N","N","N","N","","",NA,NA
"PP1359","PALPAL","invert","Dry","3","15",2019,"SRS","AHWG16","Marsh","TT","1",NA,NA,NA,NA,"",NA,NA,NA,"Y","Y","Y","N","N","N","N","","",NA,NA
"PP1360","PALPAL","invert","Dry","3","15",2019,"SRS","AHWG16","Marsh","TT","1",NA,NA,NA,NA,"",NA,NA,NA,"Y","Y","Y","N","N","N","N","","",NA,NA
"PP1361","PALPAL","invert","Dry","3","15",2019,"SRS","AHWG16","Marsh","TT","1",NA,NA,NA,NA,"",NA,NA,NA,"Y","Y","Y","N","N","N","N","","",NA,NA
"PP1362","PALPAL","invert","Dry","3","15",2019,"SRS","AHWG16","Marsh","TT","1",NA,NA,NA,NA,"",NA,NA,NA,"Y","Y","Y","N","N","N","N","","",NA,NA
