"","size_class","Invasion_Status","Habitat","Season","Length","Wet_Weight","X","Amphipoda","Araneae","Argulus","Belo.Naucor","Centrarchid","Chironomid","Cladocera","Coleoptera","Collembola","Copepoda","Cyprinodontid","Detritus","Diptera","Ephemeroptera","Green.Algae","Hemiptera","Hydrachnidia","Hymenoptera","Misc","Misc.Fish","Misc.Invert","Mollusca","Odonata","Oligochaeta","Ostracoda","Palaemonetes","Periphyton","Procambarus","Trichoptera","Vasc.Plant"
"...2749","L_mar1","Pre-Invasion","Spikerush","Wet",34.5,1.31,NA,7,0,0,0,0,29,8,0,0,3,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"...2750","L_mar1","Pre-Invasion","Spikerush","Wet",33.5,1.29,NA,9,0,0,0,0,29,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"...2751","L_mar1","Pre-Invasion","Spikerush","Wet",22,0.28,NA,2,0,0,0,0,9,11,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"...2752","L_mar1","Pre-Invasion","Spikerush","Wet",27.5,0.64,NA,5,0,0,0,0,20,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"...2753","L_mar1","Pre-Invasion","Spikerush","Wet",34.5,1.27,NA,8,0,0,0,0,20,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"...2754","L_mar1","Pre-Invasion","Spikerush","Wet",26,0.57,NA,3,0,0,0,0,49,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.1,0,0,0
"...2755","L_mar1","Pre-Invasion","Spikerush","Wet",35,1.36,NA,6,0,0,0,0,31,4,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"...2756","L_mar1","Pre-Invasion","Spikerush","Wet",34,1.26,NA,7,0,0,0,0,16,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"...2757","L_mar1","Pre-Invasion","Spikerush","Wet",22.5,0.35,NA,5,0,0,0,0,23,15,0,0,26,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"...2758","L_mar1","Pre-Invasion","Spikerush","Wet",29,0.77,NA,2,0,0,0,0,15,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"...2759","L_mar1","Pre-Invasion","Spikerush","Wet",50.8,5.36,NA,9,0,0,0,0,56,0,0,0,0,0,0.1,4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"...2760","L_mar1","Pre-Invasion","Spikerush","Wet",50.8,5.36,NA,5,0,0,0,0,30,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"...2761","L_mar1","Pre-Invasion","Spikerush","Wet",50.8,5.36,NA,6,0,0,0,0,72,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"...2762","L_mar1","Pre-Invasion","Spikerush","Wet",50.8,5.36,NA,3,0,0,0,0,36,0,0,0,0,0,0.1,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"...2763","L_mar1","Pre-Invasion","Spikerush","Wet",50.8,5.36,NA,2,0,0,2,0,47,0,1,0,0,0,0.1,2,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0
"...2764","L_mar1","Pre-Invasion","Spikerush","Wet",50.8,5.36,NA,3,0,0,0,0,37,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0
"...2765","L_mar1","Pre-Invasion","Spikerush","Wet",50.8,5.36,NA,1,0,0,0,0,39,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"...2766","L_mar1","Pre-Invasion","Spikerush","Wet",50.8,5.36,NA,2,0,0,0,0,40,2,0,0,2,0,0.1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"...2767","L_mar1","Pre-Invasion","Spikerush","Wet",50.8,5.36,NA,2,0,0,0,0,33,0,0,0,1,0,0.1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"...2768","L_mar1","Pre-Invasion","Spikerush","Wet",50.8,5.36,NA,1,0,0,0,0,41,5,0,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0
"...2769","L_mar1","Pre-Invasion","Spikerush","Wet",50.8,5.36,NA,16,0,0,0,0,57,0,0,0,3,0,0.1,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,1,0
"...2770","L_mar1","Pre-Invasion","Spikerush","Wet",50.8,5.36,NA,2,0,0,0,0,53,6,0,0,4,0,0,1,1,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0
"...2771","L_mar1","Pre-Invasion","Spikerush","Wet",50.8,5.36,NA,3,0,0,0,0,38,0,0,0,2,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"...2772","L_mar1","Pre-Invasion","Spikerush","Wet",50.8,5.36,NA,5,0,0,0,0,78,3,0,0,3,0,0.1,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,1,0
"...2773","L_mar1","Pre-Invasion","Spikerush","Wet",50.8,5.36,NA,7,0,0,0,0,7,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"...2774","L_mar1","Pre-Invasion","Spikerush","Wet",50.8,5.36,NA,3,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"...2775","L_mar1","Pre-Invasion","Spikerush","Wet",50.8,5.36,NA,4,0,0,0,0,33,4,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,2,8,0,0,0,1,0
"...2776","L_mar1","Pre-Invasion","Spikerush","Wet",50.8,5.36,NA,2,0,0,0,0,36,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0
"...2777","L_mar1","Pre-Invasion","Spikerush","Wet",50.8,5.36,NA,4,0,0,0,0,112,3,0,0,1,0,0.1,0,0,0,0,0,0,0,0,0,4,0,0,2,0,0,0,0,0
"...2778","L_mar1","Pre-Invasion","Spikerush","Wet",50.8,5.36,NA,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"...2779","L_mar1","Pre-Invasion","Spikerush","Wet",50.8,5.36,NA,3,0,0,0,0,33,0,0,0,1,0,0.1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
"...2780","L_mar1","Pre-Invasion","Spikerush","Wet",50.8,5.36,NA,6,0,0,0,0,20,2,0,0,1,0,0.1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"...2781","L_mar1","Pre-Invasion","Spikerush","Wet",50.8,5.36,NA,10,0,0,0,0,41,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0
"...2782","L_mar1","Pre-Invasion","Spikerush","Wet",50.8,5.36,NA,1,0,0,0,0,19,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,1,0,0,3,0,0,0,0,0
"...2783","L_mar1","Pre-Invasion","Spikerush","Wet",50.8,5.36,NA,1,0,0,0,0,38,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,0,1,0
"...2784","L_mar1","Pre-Invasion","Spikerush","Wet",50.8,5.36,NA,5,0,0,0,0,42,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"...2785","L_mar1","Pre-Invasion","Pond","Dry",56,6.8,NA,1,0,0,0,0,6,0,0,0,2,0,0.1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
"...2786","L_mar1","Pre-Invasion","Pond","Dry",42,2.12,NA,0,0,0,0,0,2,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"...2787","L_mar1","Pre-Invasion","Pond","Dry",49,4.31,NA,0,0,0,0,0,4,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"...2788","L_mar1","Pre-Invasion","Pond","Dry",49,4.31,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"...2789","L_mar1","Pre-Invasion","Pond","Dry",49,4.31,NA,0,0,0,0,0,8,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"...2790","L_mar1","Pre-Invasion","Pond","Dry",49,4.31,NA,0,0,0,0,0,1,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"...2791","L_mar1","Pre-Invasion","Pond","Dry",49,4.31,NA,0,0,0,0,0,8,0,1,0,0,0,0.1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"...2792","L_mar1","Pre-Invasion","Spikerush","Dry",41,2.49,NA,0,0,0,0,0,7,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,2,0,0,0,0,0
"...2793","L_mar1","Pre-Invasion","Spikerush","Dry",54.5,5.76,NA,0,0,0,0,0,10,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0
"...2794","L_mar1","Pre-Invasion","Spikerush","Dry",34,1.29,NA,7,0,0,0,0,5,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
"...2795","L_mar1","Pre-Invasion","Spikerush","Dry",29.5,0.89,NA,0,0,0,0,0,5,8,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0
"...2796","L_mar1","Pre-Invasion","Spikerush","Dry",39,1.77,NA,0,0,0,0,0,47,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"...2797","L_mar1","Pre-Invasion","Spikerush","Dry",34.3,1.29,NA,1,0,0,0,0,5,25,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
"...2798","L_mar1","Pre-Invasion","Spikerush","Dry",34.3,1.29,NA,0,0,0,0,0,2,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"...2799","L_mar1","Pre-Invasion","Spikerush","Dry",34.3,1.29,NA,0,0,0,0,0,1,15,0,0,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"...2800","L_mar1","Pre-Invasion","Spikerush","Dry",34.3,1.29,NA,0,0,0,0,0,5,10,0,0,10,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"...2801","L_mar1","Pre-Invasion","Spikerush","Dry",34.3,1.29,NA,1,0,0,0,0,4,3,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"...2802","L_mar1","Pre-Invasion","Spikerush","Dry",34.3,1.29,NA,0,0,0,0,0,4,9,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"...2803","L_mar1","Pre-Invasion","Spikerush","Dry",34.3,1.29,NA,6,0,0,0,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
"...2804","L_mar1","Pre-Invasion","Spikerush","Dry",34.3,1.29,NA,1,0,0,0,0,3,6,0,0,9,0,0,0,0,0,1,0,0,0,0,0,2,0,0,3,0,0,0,0,0
"...2805","L_mar1","Pre-Invasion","Spikerush","Dry",34.3,1.29,NA,3,0,0,0,0,4,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
"...2806","L_mar1","Pre-Invasion","Spikerush","Dry",34.3,1.29,NA,3,0,0,0,0,8,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"...2807","L_mar1","Pre-Invasion","Spikerush","Dry",34.3,1.29,NA,0,0,0,0,0,3,7,0,0,5,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
"...2808","L_mar1","Pre-Invasion","Spikerush","Dry",33.5,1.45,NA,2,0,0,0,0,22,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0
"...2809","L_mar1","Pre-Invasion","Spikerush","Dry",33.5,1.45,NA,17,0,0,0,0,19,12,0,0,11,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0
"...2810","L_mar1","Pre-Invasion","Spikerush","Dry",33.5,1.45,NA,33,0,0,0,0,20,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0
"...2811","L_mar1","Pre-Invasion","Spikerush","Dry",33.5,1.45,NA,2,0,0,0,0,28,2,0,0,6,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"...2812","L_mar1","Pre-Invasion","Spikerush","Dry",33.5,1.45,NA,3,0,0,0,0,25,8,0,0,15,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"...2813","L_mar1","Pre-Invasion","Spikerush","Dry",33.5,1.45,NA,31,0,0,0,0,28,6,1,0,2,0,0.1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
"...2814","L_mar1","Pre-Invasion","Spikerush","Dry",33.5,1.45,NA,19,0,0,0,0,30,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0
"...2815","L_mar1","Pre-Invasion","Spikerush","Dry",33.5,1.45,NA,1,0,0,0,0,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0,6,2,0,0,1,0,0,0,0,0
"...2816","L_mar1","Pre-Invasion","Spikerush","Dry",39,2.16,NA,11,0,0,0,0,47,7,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,1,0,0,1,0
"...2817","L_mar1","Pre-Invasion","Spikerush","Dry",35.5,1.64,NA,20,0,0,0,0,15,4,0,0,7,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"...2818","L_mar1","Pre-Invasion","Spikerush","Dry",29.5,0.92,NA,0,0,0,0,0,73,1,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
"...2819","L_mar1","Pre-Invasion","Spikerush","Dry",28,0.74,NA,0,0,0,0,0,15,2,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"...2820","L_mar1","Pre-Invasion","Spikerush","Dry",29.5,0.9,NA,6,0,0,0,0,12,4,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,2,0
"...2821","L_mar1","Pre-Invasion","Spikerush","Dry",37,1.83,NA,6,0,0,0,0,52,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0
"...2822","L_mar1","Pre-Invasion","Spikerush","Dry",32,1.28,NA,1,0,0,0,0,15,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,10,0,0,0,0,0
"...2823","L_mar1","Pre-Invasion","Spikerush","Dry",34,1.44,NA,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,4,0,0,0,2,0,0,0,0,0
"...2824","L_mar1","Pre-Invasion","Spikerush","Dry",38,2.09,NA,38,0,0,0,0,25,6,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"...2825","L_mar1","Pre-Invasion","Spikerush","Dry",44.3,2.89,NA,3,0,0,0,0,4,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.1,0,0,0
"...2826","L_mar1","Pre-Invasion","Spikerush","Dry",44.3,2.89,NA,3,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0
"...2827","L_mar1","Pre-Invasion","Spikerush","Dry",44.3,2.89,NA,3,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"...2828","L_mar1","Pre-Invasion","Spikerush","Dry",47,3.48,NA,1,0,0,0,0,13,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0
"...2829","L_mar1","Pre-Invasion","Spikerush","Dry",41.5,2.3,NA,0,0,0,0,0,6,10,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"...2830","L_mar1","Pre-Invasion","Spikerush","Dry",44.3,2.89,NA,1,0,0,0,0,11,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"...2831","L_mar1","Pre-Invasion","Spikerush","Dry",44.3,2.89,NA,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"...2832","L_mar1","Pre-Invasion","Spikerush","Dry",44.3,2.89,NA,4,0,0,0,0,1,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"...2833","L_mar1","Pre-Invasion","Spikerush","Dry",44.3,2.89,NA,4,0,0,0,0,25,7,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"...2834","L_mar1","Pre-Invasion","Spikerush","Dry",44.3,2.89,NA,2,0,0,0,0,2,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"...2835","L_mar1","Pre-Invasion","Spikerush","Dry",51,6.23,NA,22,0,0,0,0,54,6,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,7,0,0,0,0
"...2836","L_mar1","Pre-Invasion","Spikerush","Dry",57.5,6.98,NA,5,0,0,0,0,86,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
"...2837","L_mar1","Pre-Invasion","Spikerush","Dry",59,8.05,NA,59,0,0,0,0,23,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,1,0
"...2838","L_mar1","Pre-Invasion","Spikerush","Dry",43.5,3.23,NA,3,0,0,0,0,35,1,0,0,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,1,0,0,0,0
"...2839","L_mar1","Pre-Invasion","Spikerush","Dry",45,3.54,NA,13,0,0,0,0,56,2,0,0,7,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,0,0,0,1,0
"...2840","L_mar1","Pre-Invasion","Spikerush","Dry",50,4.81,NA,0,0,0,0,0,37,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0
"...2841","L_mar1","Pre-Invasion","Spikerush","Dry",53,6.02,NA,29,0,0,0,0,23,3,0,0,2,0,0,0,0,0,1,0,0,0,0,0.1,0,0,0,2,1,0,0,0,0
"...2842","L_mar1","Pre-Invasion","Spikerush","Dry",52,4.82,NA,5,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"...2843","L_mar1","Pre-Invasion","Spikerush","Dry",42.5,2.91,NA,2,0,0,0,0,19,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,0,0,0,0
"...2844","L_mar1","Pre-Invasion","Spikerush","Dry",43,3.16,NA,55,0,0,0,0,44,5,1,0,10,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,2,0,0,0,0
"...2845","L_mar1","Pre-Invasion","Spikerush","Dry",42,2.8,NA,1,0,0,0,0,43,2,0,0,15,0,0,0,2,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0
"...2846","L_mar1","Pre-Invasion","Spikerush","Dry",42.5,2.75,NA,5,0,0,0,0,21,6,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0
"...2847","L_mar1","Pre-Invasion","Spikerush","Dry",42,2.73,NA,4,0,0,0,0,17,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,2,0,0,0,0
"...2848","L_mar1","Pre-Invasion","Spikerush","Dry",50.5,5.39,NA,4,0,0,0,0,21,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0
"...2849","E_eve1","Pre-Invasion","Pond","Wet",20,0.16,NA,1,0,0,0,0,1,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0
"...2850","E_eve1","Pre-Invasion","Pond","Wet",17,0.11,NA,0,0,0,0,0,0,21,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"...2851","E_eve1","Pre-Invasion","Pond","Wet",21,0.23,NA,5,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
"...2852","E_eve1","Pre-Invasion","Pond","Wet",19,0.14,NA,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"...2853","E_eve1","Pre-Invasion","Pond","Wet",17,0.1,NA,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"...2854","E_eve1","Pre-Invasion","Pond","Wet",15,0.05,NA,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"...2855","E_eve1","Pre-Invasion","Pond","Wet",18,0.13,NA,1,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"...2856","E_eve1","Pre-Invasion","Pond","Wet",14,0.04,NA,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"...2857","E_eve1","Pre-Invasion","Pond","Wet",18.5,0.12,NA,4,0,0,0,0,0,2,0,0,8,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"...2858","E_eve1","Pre-Invasion","Pond","Wet",18.5,0.16,NA,2,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"...2859","E_eve1","Pre-Invasion","Pond","Wet",19,0.17,NA,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0
"...2860","E_eve1","Pre-Invasion","Pond","Wet",17.5,0.13,NA,1,0,0,0,0,2,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"...2861","E_eve1","Pre-Invasion","Spikerush","Wet",17.5,0.13,NA,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.1,0,0,0
"...2862","E_eve1","Pre-Invasion","Spikerush","Wet",13,0.06,NA,1,0,0,0,0,3,4,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,0
"...2863","E_eve1","Pre-Invasion","Spikerush","Wet",19.5,0.18,NA,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"...2864","E_eve1","Pre-Invasion","Spikerush","Wet",14,0.08,NA,2,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"...2865","E_eve1","Pre-Invasion","Spikerush","Wet",13.5,0.08,NA,0,0,0,0,0,0,7,0,0,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"...2866","E_eve1","Pre-Invasion","Spikerush","Wet",13,0.06,NA,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"...2867","E_eve1","Pre-Invasion","Spikerush","Wet",15,0.06,NA,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"...2868","E_eve1","Pre-Invasion","Spikerush","Wet",15.5,0.09,NA,3,0,0,0,0,1,4,0,0,9,0,0,0,2,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
"...2869","E_eve1","Pre-Invasion","Spikerush","Wet",19.5,0.19,NA,0,0,0,0,0,5,3,0,0,6,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
"...2870","E_eve1","Pre-Invasion","Spikerush","Wet",13,0.05,NA,0,0,0,0,0,1,2,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"...2871","E_eve1","Pre-Invasion","Spikerush","Wet",14.5,0.08,NA,1,0,0,0,0,2,1,0,0,11,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
"...2872","E_eve1","Pre-Invasion","Spikerush","Wet",17.5,0.15,NA,0,0,0,0,0,9,2,0,0,2,0,0,0,1,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0
"...2873","E_eve1","Pre-Invasion","Spikerush","Wet",14,0.06,NA,0,0,0,0,0,2,2,0,0,3,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"...2874","E_eve1","Pre-Invasion","Spikerush","Wet",15,0.07,NA,0,0,0,0,0,3,2,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"...2875","E_eve1","Pre-Invasion","Spikerush","Wet",14.5,0.07,NA,0,0,0,0,0,2,2,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"...2876","E_eve1","Pre-Invasion","Spikerush","Wet",16,0.09,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"...2877","E_eve1","Pre-Invasion","Spikerush","Wet",16,0.1,NA,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"...2878","E_eve1","Pre-Invasion","Spikerush","Wet",13.5,0.06,NA,1,0,0,0,0,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"...2879","E_eve1","Pre-Invasion","Spikerush","Wet",14,0.07,NA,1,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0.1,0,0,0
"...2880","E_eve1","Pre-Invasion","Spikerush","Wet",19.5,0.17,NA,2,0,0,0,0,26,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"...2881","E_eve1","Pre-Invasion","Spikerush","Wet",20,0.19,NA,0,0,0,0,0,8,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"...2882","E_eve1","Pre-Invasion","Spikerush","Wet",16,0.09,NA,1,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"...2883","E_eve1","Pre-Invasion","Pond","Dry",15.4,0.1088,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0
"...2884","E_eve1","Pre-Invasion","Pond","Dry",19.4,0.1792,NA,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
